FIRST,LAST,NICKNAME,URL
Artem,Lobov,The Russian Hammer,http://ufcstats.com/fighter-details/02f2a9702ba3d167
Dylan,Lockard,,http://ufcstats.com/fighter-details/9caa254991a5a698
Ryan,Loder,Man of Steel,http://ufcstats.com/fighter-details/d5bab53a1a603aac
Sean,Loeffler,The Destroyer,http://ufcstats.com/fighter-details/d3d1ff3f3dfa0931
Christian,Lohsen,Hollywood,http://ufcstats.com/fighter-details/4ab36d70d1b28b58
David,Loiseau,The Crow,http://ufcstats.com/fighter-details/22e47b53e4ceb27c
Hector,Lombard,,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7
Michael,Lombardo,The Don,http://ufcstats.com/fighter-details/6d6b9a6cb063b60d
Rocky,Long,,http://ufcstats.com/fighter-details/10e04e5e81f391a0
Thomas,Longacre,,http://ufcstats.com/fighter-details/989be26791d0aad4
Loma,Lookboonmee,,http://ufcstats.com/fighter-details/4e30e4250cb08b61
Ange,Loosa,The Last Ninja,http://ufcstats.com/fighter-details/1497e735d9f2560a
Lucas,Lopes,,http://ufcstats.com/fighter-details/1f70dd67ad507990
Dileno,Lopes,,http://ufcstats.com/fighter-details/8270c00fae24c922
Diego,Lopes,,http://ufcstats.com/fighter-details/f166e93d04a8c274
Bruno,Lopes,Brunao,http://ufcstats.com/fighter-details/0abcf6bc47191219
Arthur,Lopes,Demolidor,http://ufcstats.com/fighter-details/2aa481e98185e261
Ivan,Lopez,,http://ufcstats.com/fighter-details/0db9d2486d564a3c
Steve,Lopez,,http://ufcstats.com/fighter-details/6085ceb59087514b
Federico,Lopez,Kiko,http://ufcstats.com/fighter-details/9681e0ce67dc978b
Jorge,Lopez,,http://ufcstats.com/fighter-details/ee624ee2a18f2a43
Christopher,Lopez,,http://ufcstats.com/fighter-details/5148a665aa527865
Matthew,Lopez,,http://ufcstats.com/fighter-details/2fc7e9701642ca38
Benito,Lopez,Golden Boy,http://ufcstats.com/fighter-details/773f7feacf96153e
Gustavo,Lopez,,http://ufcstats.com/fighter-details/93b62c5f2ba18e51
Alik,Lorenz,,http://ufcstats.com/fighter-details/92b5f4ee9ff40321
Brendan,Loughnane,,http://ufcstats.com/fighter-details/b788862dd1c11eac
Nate,Loughran,,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d
Caolan,Loughran,The Don,http://ufcstats.com/fighter-details/42ac4020cba261ad
Rashard,Lovelace,,http://ufcstats.com/fighter-details/e601d71cf8e5be22
Ian,Loveland,The Barn Owl,http://ufcstats.com/fighter-details/eea0274e153256a0
Jakob,Lovstad,The Striking Viking,http://ufcstats.com/fighter-details/ad044be25c94dcfd
Waylon,Lowe,,http://ufcstats.com/fighter-details/28f62d866c59c709
Brandon,Lowe,,http://ufcstats.com/fighter-details/78ac94d54aa7f378
Joe,Lowry,,http://ufcstats.com/fighter-details/86248c84834238e7
Lu,Kai,The Last Gladiator,http://ufcstats.com/fighter-details/a2d23e684b3db732
Lu,Zhengyong,,http://ufcstats.com/fighter-details/dc1bfd47c3b21ad3
Robert,Lucarelli,,http://ufcstats.com/fighter-details/96087e90d900f0ef
Matt,Lucas,Luke Duke,http://ufcstats.com/fighter-details/668222c99c5c311d
Cleber,Luciano,,http://ufcstats.com/fighter-details/9bdebbf2735d14c2
Stephanie,Luciano,Rondinha,http://ufcstats.com/fighter-details/1b35af4d1529adf6
Iasmin,Lucindo,,http://ufcstats.com/fighter-details/abcf2cc6efc42031
Duane,Ludwig,Bang,http://ufcstats.com/fighter-details/84ac950d4c1722dd
Lawrence,Lui,Lok Yin,http://ufcstats.com/fighter-details/a1ad35b98a9136e5
Mike,Lullo,,http://ufcstats.com/fighter-details/e26882820f9e8df5
Juan Andres,Luna,,http://ufcstats.com/fighter-details/1fd9f744105024a8
Paula,Luna,La Prodigia,http://ufcstats.com/fighter-details/5b1effb0db45273a
Santiago,Luna,BorderBoy,http://ufcstats.com/fighter-details/faf317c665546a36
Dalcha,Lungiambula,Champion,http://ufcstats.com/fighter-details/ce632027bf2a871b
Alexandru,Lungu,,http://ufcstats.com/fighter-details/4887e5bc4dbb73ff
Vicente,Luque,The Silent Assassin,http://ufcstats.com/fighter-details/6d4b63c767106d3a
Thaddeus,Luster,,http://ufcstats.com/fighter-details/505934897b8b4824
Travis,Lutter,The Serial Killer,http://ufcstats.com/fighter-details/622f015c81a9b13a
Joilton,Lutterbach,Peregrino,http://ufcstats.com/fighter-details/12630a4aa0894da8
Tucker,Lutz,Top Gun,http://ufcstats.com/fighter-details/7832f2f62f04178f
Lv,Zhenhong,,http://ufcstats.com/fighter-details/5a4913108a3b9190
Stevie,Lynch,,http://ufcstats.com/fighter-details/710d93f1508f7104
Adam,Lynn,,http://ufcstats.com/fighter-details/edfe95e3c33a4bf8
Chris,Lytle,Lights Out,http://ufcstats.com/fighter-details/91acd6910b802a9e
Dong Hyun,Ma,Maestro,http://ufcstats.com/fighter-details/98a6b2361045898f
Pawan,Maan,,http://ufcstats.com/fighter-details/450bacdacd706bcd
William,Macario,Patolino,http://ufcstats.com/fighter-details/ed74afc8b5b47a61
Jason,MacDonald,The Athlete,http://ufcstats.com/fighter-details/2be6596a9db33bf5
Rob,MacDonald,Maximus,http://ufcstats.com/fighter-details/f3388d2cf7ab3f64
Rory,MacDonald,Red King,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e
Ryan,MacDonald,Main Event,http://ufcstats.com/fighter-details/35e1f9984ed64206
Clayton,MacFarlane,,http://ufcstats.com/fighter-details/39831e62d12e7ad1
Ilima,Macfarlane,,http://ufcstats.com/fighter-details/8cf90e41646491fd
Valesca,Machado,Tina Black,http://ufcstats.com/fighter-details/a1a91dbf41a029c4
Caio,Machado,Bigfoot,http://ufcstats.com/fighter-details/89839250eb25c9c1
Ian,Machado Garry,The Future,http://ufcstats.com/fighter-details/442c9011034ae1fd
Lyoto,Machida,The Dragon,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6
War,Machine,,http://ufcstats.com/fighter-details/cd7bafbeee1f29a0
Anthony,Macias,Mad Dog,http://ufcstats.com/fighter-details/dedc3bb440d09554
Pauline,Macias,PITA,http://ufcstats.com/fighter-details/e88b83dea18f5d31
Reza,Madadi,Mad Dog,http://ufcstats.com/fighter-details/e25bcbcdaf6537a1
Don,Madge,Magic Man,http://ufcstats.com/fighter-details/68c7ad953455c73f
Ryan,Madigan,,http://ufcstats.com/fighter-details/a8d521d913df4e31
Victor,Madrigal,Periquito,http://ufcstats.com/fighter-details/cc63a5f0089d8ba9
Jon,Madsen,,http://ufcstats.com/fighter-details/7691a80e6ca3e55b
Mark,Madsen,The Olympian,http://ufcstats.com/fighter-details/da0995f19b749cfa
Yoshiro,Maeda,,http://ufcstats.com/fighter-details/a4bf17bd3ba3423b
Leonardo,Mafra,Macarrao,http://ufcstats.com/fighter-details/8bbc0cfc01bc1ba1
Vinny,Magalhaes,Pezao,http://ufcstats.com/fighter-details/88a9bc81271ccd89
Vinicius,Magalhaes,Draculinho,http://ufcstats.com/fighter-details/1b583c64c23f0c7f
Caio,Magalhaes,Hellboy,http://ufcstats.com/fighter-details/0c5c66ddd1886b83
Bernardo,Magalhaes,Trekko,http://ufcstats.com/fighter-details/7a613f78dd7ee8f8
Eric,Magana,,http://ufcstats.com/fighter-details/8db1b36dde268ef6
Brandon,Magana,,http://ufcstats.com/fighter-details/2015c944226ad2df
Angela,Magana,Your Majesty,http://ufcstats.com/fighter-details/bd878a638e0e3be3
Neil,Magny,The Haitian Sensation,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5
Raimond,Magomedaliev,,http://ufcstats.com/fighter-details/d16373b3568678d4
Ibragim,Magomedov,,http://ufcstats.com/fighter-details/e7e970d508529bf3
Rashid,Magomedov,Highlander,http://ufcstats.com/fighter-details/7ea1f74cef32f906
Ruslan,Magomedov,Leopard,http://ufcstats.com/fighter-details/369e1ce458ef50a6
Abus,Magomedov,,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4
Shara,Magomedov,Bullet,http://ufcstats.com/fighter-details/06734ca9d88dec3a
Murtazali,Magomedov,The Highlight,http://ufcstats.com/fighter-details/d436f5d55156a521
Zabit,Magomedsharipov,,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1
John,Maguire,The One,http://ufcstats.com/fighter-details/1a7745388839e52b
Lolohea,Mahe,,http://ufcstats.com/fighter-details/fb0b6593cec84356
Michelle,Maher,,http://ufcstats.com/fighter-details/118463dd8db16e7f
,Maheshate,,http://ufcstats.com/fighter-details/8c1ca54b5089d199
Bill,Mahood,The Butcher,http://ufcstats.com/fighter-details/ae58685caf8e4a0d
Klayton,Mai,,http://ufcstats.com/fighter-details/7a9c1bb08a743d7f
Demian,Maia,,http://ufcstats.com/fighter-details/427b5953ac8e3a27
Jennifer,Maia,,http://ufcstats.com/fighter-details/8e1f36476ef02a6a
Nayara,Maia,Capita,http://ufcstats.com/fighter-details/03b1b79b34eaf217
Roshan,Mainam,The Indian Notorious,http://ufcstats.com/fighter-details/b301292b1bc92bdb
Levan,Makashvili,The Hornet,http://ufcstats.com/fighter-details/938ad489fb7a1f31
John,Makdessi,The Bull,http://ufcstats.com/fighter-details/c21a036b4e012f1c
Islam,Makhachev,,http://ufcstats.com/fighter-details/275aca31f61ba28c
Aliev,Makhmud,,http://ufcstats.com/fighter-details/3d481aa374c954a1
Zach,Makovsky,Fun Size,http://ufcstats.com/fighter-details/57ab4d7c0bc09a30
Azat,Maksum,Qazaq,http://ufcstats.com/fighter-details/7f1bf0c255ec8756
Jeremy,Malaterre,,http://ufcstats.com/fighter-details/110404b505fb562c
Fabio,Maldonado,Caipira de Aco,http://ufcstats.com/fighter-details/1fb80f46d3c105d9
Marvin,Maldonado,The Bulldog,http://ufcstats.com/fighter-details/e5ce754b01f922be
Bea,Malecki,,http://ufcstats.com/fighter-details/b60c980f79b87ce8
Nazareno,Malegarie,El Tigre,http://ufcstats.com/fighter-details/d38e8c6ae2dfc051
Carl,Malenko,,http://ufcstats.com/fighter-details/a314687f372b2cec
Jacob,Malkoun,Mamba,http://ufcstats.com/fighter-details/d4270315cbcf2569
Mike,Malott,Proper,http://ufcstats.com/fighter-details/dd6103dd7127db1d
Regina,Malpica Rivera,Kill Bill,http://ufcstats.com/fighter-details/9f5609dba6584ab2
Dan,Manasoiu,,http://ufcstats.com/fighter-details/eefc73b53d4a05d7
Troy,Mandaloniz,Rude Boy,http://ufcstats.com/fighter-details/725a834930c2b5bf
Nate,Maness,Mayhem,http://ufcstats.com/fighter-details/6e9f40c706f91f32
Michael,Mangan,,http://ufcstats.com/fighter-details/9297ce6eee046f7a
Gary,Mangat,,http://ufcstats.com/fighter-details/1c0ffc63d8ec8f45
George,Mangos,,http://ufcstats.com/fighter-details/122ae3b34275fbb2
Melvin,Manhoef,No Mercy,http://ufcstats.com/fighter-details/e5767ed355a937c2
Melchor,Manibusan,Barracuda,http://ufcstats.com/fighter-details/b6c6d1731ff00eeb
Jon,Manley,,http://ufcstats.com/fighter-details/a0602dd050bebefc
Steve,Mann,,http://ufcstats.com/fighter-details/0eef1bf99afd4ff2
Marnic,Mann,The Sawed-Off Savage,http://ufcstats.com/fighter-details/b6203e0492a9336c
Dylan,Mantello,The Quiet Man,http://ufcstats.com/fighter-details/e192ebb85b68fa9e
Chris,Manuel,,http://ufcstats.com/fighter-details/a23e63184c65f5b8
Jimi,Manuwa,Poster Boy,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e
Dom,Mar Fan,Street Buddha,http://ufcstats.com/fighter-details/530af2900b5a1693
Cristiano,Marcello,,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3
Daniel,Marcos,Soncora,http://ufcstats.com/fighter-details/850266b3dc4e506e
Jose,Maria,No Chance,http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3
Marcos,Mariano,Dhalsim,http://ufcstats.com/fighter-details/72e5e5a6edfa8223
Enrique,Marin,Wasabi,http://ufcstats.com/fighter-details/23a6e307077c6ccc
Chepe,Mariscal,Machine Gun,http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90
Ronny,Markes,,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee
Rory,Markham,,http://ufcstats.com/fighter-details/23a16ebe733e3041
Randa,Markos,Quiet Storm,http://ufcstats.com/fighter-details/4a57ebb14315b251
Christina,Marks,,http://ufcstats.com/fighter-details/c7be22a47a58365a
Brendon,Marotte,The Kid,http://ufcstats.com/fighter-details/d7fe8c6b7d2872e5
Nate,Marquardt,The Great,http://ufcstats.com/fighter-details/a8e6a69796280f17
Danilo,Marques,,http://ufcstats.com/fighter-details/687c15b2eddfaa63
Julian,Marquez,The Cuban Missile Crisis,http://ufcstats.com/fighter-details/d0e1b42d41dab603
Carmelo,Marrero,The Fury,http://ufcstats.com/fighter-details/aa03a3ca00ac6827
Cesar,Marscucci,,http://ufcstats.com/fighter-details/e8efeb9cf33b1941
John,Marsh,,http://ufcstats.com/fighter-details/b6b12014698cc345
CJ,Marsh,,http://ufcstats.com/fighter-details/4c91eb190d5e0dd9
Eliot,Marshall,Fire,http://ufcstats.com/fighter-details/a08d909a5be6f410
Doug,Marshall,The Rhino,http://ufcstats.com/fighter-details/0c1773639c795466
David,Marshall,,http://ufcstats.com/fighter-details/0a2813f89a758ff7
Francis,Marshall,Fire,http://ufcstats.com/fighter-details/5d495dec23d7c68e
Jack,Marshman,The Hammer,http://ufcstats.com/fighter-details/045f25b3a4c08e81
Terry,Martin,,http://ufcstats.com/fighter-details/6a92caba39b64752
Eric,Martin,,http://ufcstats.com/fighter-details/abbc4fc02e0d84b3
Justin,Martin,,http://ufcstats.com/fighter-details/3da19339ee7051d5
Dave,Martin,,http://ufcstats.com/fighter-details/92c96df8bdab5fea
Joe,Martin,,http://ufcstats.com/fighter-details/325550dab63fb25a
Anthony Rocco,Martin,,http://ufcstats.com/fighter-details/5331b25a60417ffb
Mallory,Martin,,http://ufcstats.com/fighter-details/19b7738321cfae42
Michal,Martinek,,http://ufcstats.com/fighter-details/9acf42aebe9bb895
Adrian Luna,Martinetti,,http://ufcstats.com/fighter-details/e3b30b573e7f0d19
Rainy,Martinez,,http://ufcstats.com/fighter-details/577ec7e108b94be3
Danny,Martinez,The Gremlin,http://ufcstats.com/fighter-details/8a9c6c4301f6d088
Alonzo,Martinez,Zo Diddy,http://ufcstats.com/fighter-details/feffee4fc6da3aa3
Henry,Martinez,Sicario,http://ufcstats.com/fighter-details/76729a829623e266
Jonathan,Martinez,Dragon,http://ufcstats.com/fighter-details/f2477cf43c4975cc
Poppies,Martinez,The Tachi Kid,http://ufcstats.com/fighter-details/8851bb0418d27d28
Andrew,Martinez,Mickey D,http://ufcstats.com/fighter-details/f8c2aba4815876b5
Mana,Martinez,ManaBoi,http://ufcstats.com/fighter-details/c0386644627a7ee5
Victor,Martinez,The Brick,http://ufcstats.com/fighter-details/3e708ce33b6b18e6
Roque,Martinez,,http://ufcstats.com/fighter-details/2c5a0b8317f8f27a
Melissa,Martinez,Super Mely,http://ufcstats.com/fighter-details/3f4c3bc822bea45d
Julieta,Martinez,The Ninja Ferret,http://ufcstats.com/fighter-details/f77afa72da84c9a8
David,Martinez,Doctor,http://ufcstats.com/fighter-details/9a97acbfd5a08bfa
Wagner da Conceicao,Martins,Zuluzinho,http://ufcstats.com/fighter-details/563d051c9e769b24
Adriano,Martins,,http://ufcstats.com/fighter-details/7dcf06c1967801c1
Lucas,Martins,Mineiro,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f
Max,Martyniouk,Payne,http://ufcstats.com/fighter-details/69d3fa376ff2595e
Bristol,Marunde,,http://ufcstats.com/fighter-details/a17322f99ddfd8e9
Shoji,Maruyama,,http://ufcstats.com/fighter-details/c046100aea0dba9a
Kazuma,Maruyama,Gluttony,http://ufcstats.com/fighter-details/aa1a873d05acc7eb
Islem,Masraf,Lightning,http://ufcstats.com/fighter-details/6dedfe07640a9acc
Mike,Massenzio,The Master of Disaster,http://ufcstats.com/fighter-details/5b2d7906aa894274
Jameel,Massouh,,http://ufcstats.com/fighter-details/883922e5cd6d8473
Tiffany,Masters,Rainbow Renegade,http://ufcstats.com/fighter-details/ca743f96dd2063d5
Jorge,Masvidal,Gamebred,http://ufcstats.com/fighter-details/47b9e0e7703a4868
Al,Matavao,Sweetness,http://ufcstats.com/fighter-details/eec3fe66a8b11a26
Tateki,Matsuda,Tech,http://ufcstats.com/fighter-details/3a524c6700addc24
Arisa,Matsuda,,http://ufcstats.com/fighter-details/4c33b3d37955aa85
Daijiro,Matsui,,http://ufcstats.com/fighter-details/cd42bbe8887bba90
Toki,Matsui,,http://ufcstats.com/fighter-details/56cc76c55cee8410
Koichiro,Matsumoto,,http://ufcstats.com/fighter-details/2fb6f197d1fbc779
Jean,Matsumoto,,http://ufcstats.com/fighter-details/ffd3224638c01b57
Koyomi,Matsushima,,http://ufcstats.com/fighter-details/5ad226da6c74a48e
Naoki,Matsushita,,http://ufcstats.com/fighter-details/990060b2a68a7b82
AJ,Matthews,,http://ufcstats.com/fighter-details/18e4f61f16f458c6
Jake,Matthews,The Celtic Kid,http://ufcstats.com/fighter-details/a845f0735bc67405
Connor,Matthews,The Controller,http://ufcstats.com/fighter-details/36e78278a77006d4
Claudio,Mattos,Popeye,http://ufcstats.com/fighter-details/6e2b1d631832921d
John,Matua,,http://ufcstats.com/fighter-details/c933d423ebdbbbdb
Francesco,Maturi,,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18
Vladimir,Matyushenko,The Janitor,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
Miranda,Maverick,Fear The,http://ufcstats.com/fighter-details/f29a6350c69f4a33
Nick,Maximov,,http://ufcstats.com/fighter-details/12585614e0ed2626
Elaina,Maxwell,Beef,http://ufcstats.com/fighter-details/a16ce18149021139
Jeremy,May,,http://ufcstats.com/fighter-details/c32fdfe75cda5b22
Jack,May,The Outlaw,http://ufcstats.com/fighter-details/2c6e81426dd7573c
Don'Tale,Mayes,Lord Kong,http://ufcstats.com/fighter-details/1a9480fc288e55d7
Gray,Maynard,,http://ufcstats.com/fighter-details/7d96bc577e5178b2
Brooke,Mayo,The Bully,http://ufcstats.com/fighter-details/1b41c21d947d6f2f
Gina,Mazany,Danger,http://ufcstats.com/fighter-details/016a8d958883167c
Sabina,Mazo,Colombian Queen,http://ufcstats.com/fighter-details/70d2329a92864fdb
Francesco,Mazzeo,,http://ufcstats.com/fighter-details/7b3c13fe33556a21
Scott,McAfee,,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1
Bobby,McAndrews,,http://ufcstats.com/fighter-details/ef6f45095119d416
Michael,McBride,,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
Ian,McCall,Uncle Creepy,http://ufcstats.com/fighter-details/701e057d63c124d9
Molly,McCann,Meatball,http://ufcstats.com/fighter-details/51018a31ddf31eb2
Charles,McCarthy,Chainsaw,http://ufcstats.com/fighter-details/da97d6c97d09c030
Eric,McConico,,http://ufcstats.com/fighter-details/9508cc6184cb2450
Sean,McCorkle,,http://ufcstats.com/fighter-details/008dc37cca279def
Danni,McCormack,Mac,http://ufcstats.com/fighter-details/2a9f9db24cd032ba
Paddy,McCorry,,http://ufcstats.com/fighter-details/b43620395f655046
Kris,McCray,Savage,http://ufcstats.com/fighter-details/baed16f18348908e
Tamdan,McCrory,The Barncat,http://ufcstats.com/fighter-details/eff47295daf721a6
Rob,McCullough,Razor,http://ufcstats.com/fighter-details/11e3fd7546359fc5
Justin,McCully,The Insane One,http://ufcstats.com/fighter-details/75f871836d41f90f
Robert,McDaniel,Bubba,http://ufcstats.com/fighter-details/5cafbc97dba2e797
Michael,McDonald,The Black Sniper,http://ufcstats.com/fighter-details/d52ef694108f8235
Scott,McDonald,,http://ufcstats.com/fighter-details/08ae3100bf2100ed
Michael,McDonald,Mayday,http://ufcstats.com/fighter-details/d0314416a7f26527
Josh,McDonald,,http://ufcstats.com/fighter-details/b507a76087e3ed9f
Miles,McDonald,,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5
Justin,McElfresh,,http://ufcstats.com/fighter-details/49c29e57d4e2be6f
Drew,McFedries,The Massacre,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
Liam,McGeary,,http://ufcstats.com/fighter-details/e4e0993befecdaf8
Gan,McGee,The Giant,http://ufcstats.com/fighter-details/d90b630e0561818b
Court,McGee,The Crusher,http://ufcstats.com/fighter-details/523fa774700d7d3f
Marcus,McGhee,The Maniac,http://ufcstats.com/fighter-details/c0ac37a4a1133da9
Ryan,McGillivray,The Kid,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
Ryan,McGivern,,http://ufcstats.com/fighter-details/856ec65948b7d234
Jack,McGlaughlin,,http://ufcstats.com/fighter-details/237187ed9f419285
Conor,McGregor,The Notorious,http://ufcstats.com/fighter-details/f4c49976c75c5ab2
Greg,McIntyre,,http://ufcstats.com/fighter-details/00a905a4a4a2b071
Antonio,McKee,Mandingo,http://ufcstats.com/fighter-details/3414b50b08a10600
AJ,McKee,Mercenary,http://ufcstats.com/fighter-details/f3ec0214794a699e
Rhys,McKee,Skeletor,http://ufcstats.com/fighter-details/f748267c4ab6c127
Cory,McKenna,Poppins,http://ufcstats.com/fighter-details/3351aa64aa83c4d9
Tim,McKenzie,,http://ufcstats.com/fighter-details/9ca265dfe8323db3
Cody,McKenzie,,http://ufcstats.com/fighter-details/7be63795363029e8
Terrance,McKinney,T. Wrecks,http://ufcstats.com/fighter-details/809bd1a871491508
Brian,McLaughlin,,http://ufcstats.com/fighter-details/6488729da7ac1c79
Jason,McLean,,http://ufcstats.com/fighter-details/8336d7a85ce45481
Garreth,McLellan,Soldier Boy,http://ufcstats.com/fighter-details/f215cfbd4ba3c270
Sara,McMann,,http://ufcstats.com/fighter-details/7be74a12d7352df2
Tommy,McMillen,Gun,http://ufcstats.com/fighter-details/6b0a6def604de298
James,McSweeney,The Hammer,http://ufcstats.com/fighter-details/cac08b8685387ca5
Charles,McTorry,,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e
Jackson,McVey,The Moose,http://ufcstats.com/fighter-details/3eeec2f53cebdf12
Daniel,McWilliams,The Animal,http://ufcstats.com/fighter-details/7b03d9df5910917d
Tim,Means,The Dirty Bird,http://ufcstats.com/fighter-details/4b47e71384a9522f
Yancy,Medeiros,,http://ufcstats.com/fighter-details/813550bc53b15fb0
Anistavio,Medeiros,Gasparzinho,http://ufcstats.com/fighter-details/2937cb502dda0808
Kaline,Medeiros,The Dark Angel,http://ufcstats.com/fighter-details/263af068bd986548
MarQuel,Mederos,,http://ufcstats.com/fighter-details/e2be0c1a9b886d92
Uros,Medic,The Doctor,http://ufcstats.com/fighter-details/681399317dbf4701
Todd,Medina,El Tiburon,http://ufcstats.com/fighter-details/b60391da771deefe
Jason,Medina,,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e
Emil,Meek,Valhalla,http://ufcstats.com/fighter-details/103b06d8707895a9
Sanford Alton,Meeks,,http://ufcstats.com/fighter-details/27c59ac201539d10
